-0.8016167	-1.5689793	1.3348505	0.31922224	0.28164434	1.3899522	-1.775261	1.1212132	-1.852702	-1.3045168	0.75696343	-0.59245855	-0.0018477673	0.13126256	-0.61894226	-1.282732	1.3949308	0.008005932	0.30298793	0.75086373	-0.2974652	0.47245547	-0.97152686	-1.2292508	-1.4551308	1.5232657	0.585447	0.70001054	0.8524754	-0.058186047	0.13567466	0.28441167
1.0797827	-1.6491251	0.6180635	0.89077413	-1.6425984	0.10149511	-0.88948196	1.3743	-0.64380616	0.0072549316	0.24885334	-0.28154996	1.2737677	1.1215708	-0.89883125	1.2754196	1.1304355	0.04346284	-1.5823226	0.047434527	0.94886124	1.6713767	0.046275012	-1.213268	-1.2873219	1.2359374	0.23615463	0.8844612	0.38956946	-0.62219256	-0.74200636	-0.5828247
0.49000958	-0.79178005	-0.61506546	0.001999537	-0.021674374	2.1784134	-0.6053319	0.8092038	-1.3093929	-1.8341957	-0.8393499	0.3793757	-0.1731306	0.5595492	0.96335906	1.353433	1.6212455	-1.4670784	0.7271514	-0.37318876	-0.3182655	1.0718534	-0.8733421	-0.010014813	-0.3923568	-0.12546241	-2.0666704	0.5255624	1.0367054	-0.011389629	0.7519213	1.2355307
-1.7296165	-0.7679461	-0.20482866	0.80707484	-0.5288716	0.72189444	0.33576575	1.0695624	-0.88390905	-1.4969659	-0.75356823	-1.499106	1.2669847	-0.15172552	-1.6037978	-0.93934923	1.0168246	-1.036049	-1.9199836	1.0059974	0.16075732	1.4108071	-1.6630617	-0.52616805	-1.7977839	-0.026572607	-0.95924056	-0.49372506	-0.30493045	1.061411	-0.4703946	0.8102766
-1.0326288	-1.214964	0.18372704	-1.3649273	0.04977887	0.98213804	-0.72729856	1.4200584	-0.23707333	-0.65395623	-0.1473227	-1.4981042	0.7450229	-0.07134289	1.1383936	-0.42717454	-0.16356991	-0.5143648	-1.1173618	-0.5547545	0.7592391	1.1601567	0.5407501	-0.40675777	0.47178355	1.5402385	-1.348888	-0.46264476	1.5444195	-0.08096292	-0.4549148	0.9741116
0.6362276	-1.0307221	-0.4050652	-0.01137279	0.105553105	-0.5540192	-1.4654775	1.6823078	0.57570064	-1.3380291	-1.8369296	-0.7335683	-0.32118502	-0.697746	0.12741172	0.95425326	-0.29650977	-1.9552103	-1.0434558	-0.6543753	-0.0010062885	0.46741587	-1.1242082	0.60825115	-1.1147221	1.4787408	-1.1526005	-0.43308544	1.5274729	-1.0576055	-0.8131301	0.5843416
-1.3712823	-1.5261332	1.3871293	-1.3062546	-1.8133934	-0.15617028	-0.38634858	1.1727067	-1.407375	0.24494421	1.5395838	1.4102491	-1.0372683	-1.7716427	-1.2396755	1.4909761	-0.5320641	0.31456545	0.66242224	-1.1031966	-0.76058066	-1.1218895	-1.4932647	1.1026074	-0.7119143	1.6899444	-1.7820932	-1.1825281	0.47119725	1.3683201	1.6197355	-1.0376241
0.2865571	-0.27388275	0.08931417	-0.66161984	0.56975865	0.44928083	-0.6060223	0.9219025	0.07324887	0.004002555	0.7362888	-0.566296	0.22240345	0.97502637	-1.6669407	1.1905804	0.2242131	-1.316773	-1.0461692	-1.0976658	-0.039679732	0.40479815	0.15864582	0.52552944	-0.66347384	1.1417865	-0.41000047	0.44663987	1.3983097	-0.6428311	-1.1823351	1.0751541
0.3564452	0.628081	0.4804989	1.0855099	-1.3071532	1.6460539	0.22666784	0.3332011	-0.01898746	-0.48782673	-0.6967708	-1.6662931	1.2609315	-1.4411765	-2.029223	-0.68924415	-0.06255707	-1.4416087	-0.6362392	0.468996	0.2675116	0.8059014	-1.8889743	0.15906598	-1.461161	1.0377039	-1.7643687	0.9936746	-0.24025473	0.85601485	-1.1875199	0.54545385
0.3728267	-0.862181	-0.18608549	-1.405321	0.34063062	0.53514105	-0.88353366	0.6359734	0.42461026	0.542899	0.5160689	-0.39677694	-0.3449373	1.0208744	-0.8061203	0.100544125	1.1694525	-1.2270634	-1.152103	-0.9146159	-0.30984536	0.24833782	-0.5898744	0.5230699	-0.86412746	-0.00972926	-0.88168836	0.86854035	2.070852	0.26572666	-1.0467882	1.0280176
